pitcher_diff,pitcher_season_diff,pitcher_recent_diff,offense_diff,bullpen_diff,pyth_diff,home_pitcher_combined,away_pitcher_combined,home_pitcher_season,away_pitcher_season,home_pitcher_recent,away_pitcher_recent,home_pitcher_ip,away_pitcher_ip,home_offense,away_offense,home_bullpen,away_bullpen,home_pyth,away_pyth,home_home_pct,away_road_pct,is_home,park_factor,home_p_vs_era,away_p_vs_era,home_p_vs_ip,away_p_vs_ip,game_id,date,away_team,home_team,venue,home_win,home_runs,away_runs
29.21399999999999,9.809999999999995,58.32,18.669999999999998,13.799999999999997,0.2078660635545102,64.91,35.696000000000005,56.33,46.52,77.78,19.46,64.1,11.3,44.66,25.99,68.75,54.95,0.5043,0.2965,0.531,0.222,1,0.97,4.5,4.5,0.0,0.0,778201,2025-04-23,Chicago White Sox,Minnesota Twins,Target Field,1,6,3
-35.098,-22.409999999999997,-54.13,-0.3500000000000014,-3.3799999999999955,-0.05436323644838065,36.05200000000001,71.15,41.78,64.19,27.46,81.59,19.4,25.1,35.35,35.7,61.34,64.72,0.3975,0.4519,0.395,0.457,1,0.97,4.5,4.5,0.0,0.0,778202,2025-04-23,Pittsburgh Pirates,Los Angeles Angels,Angel Stadium,0,0,3
14.163999999999994,10.18,20.139999999999993,24.42,-11.29,0.09595922999512824,64.368,50.204,60.36,50.18,70.38,50.24,21.3,22.1,57.07,32.65,60.23,71.52,0.5534,0.4575,0.543,0.469,1,1.03,4.5,4.5,0.0,0.0,778199,2025-04-23,Tampa Bay Rays,Arizona Diamondbacks,Chase Field,0,6,7
2.367999999999995,6.239999999999995,-3.4399999999999977,-6.339999999999996,-4.820000000000007,-0.09107353194214507,75.80199999999999,73.434,69.35,63.11,85.48,88.92,30.0,28.1,40.31,46.65,67.41,72.23,0.4961,0.5871,0.519,0.568,1,0.92,4.5,4.5,0.0,0.0,778198,2025-04-23,Milwaukee Brewers,San Francisco Giants,Oracle Park,1,4,2
18.442000000000007,7.710000000000001,34.54,-0.4200000000000017,-3.059999999999995,-0.04286181456767485,62.36200000000001,43.92,58.27,50.56,68.5,33.96,22.3,18.1,39.32,39.74,62.1,65.16,0.4218,0.4646,0.469,0.42,1,1.0,4.5,4.5,0.0,0.0,778197,2025-04-23,Texas Rangers,Athletics,Sutter Health Park,1,5,2
-23.189999999999998,-16.83,-32.730000000000004,18.669999999999998,13.799999999999997,0.2078660635545102,37.852000000000004,61.042,39.92,56.75,34.75,67.48,17.1,21.4,44.66,25.99,68.75,54.95,0.5043,0.2965,0.531,0.222,1,0.97,4.5,4.5,0.0,0.0,778189,2025-04-24,Chicago White Sox,Minnesota Twins,Target Field,0,0,3
10.293999999999997,5.170000000000002,17.980000000000004,6.18,-8.219999999999999,-0.04665444166193611,75.24799999999999,64.954,65.58,60.41,89.75,71.77,31.3,26.0,45.81,39.63,65.3,73.52,0.5024,0.5491,0.469,0.444,1,1.08,4.5,4.5,0.0,0.0,778196,2025-04-24,Seattle Mariners,Boston Red Sox,Fenway Park,0,3,4
34.446,27.130000000000003,45.42,3.460000000000001,20.03,0.1979261800054139,67.11,32.664,65.25,38.12,69.9,24.48,27.2,15.4,42.44,38.98,69.2,49.17,0.5602,0.3622,0.556,0.296,1,0.95,4.5,4.5,0.0,0.0,778190,2025-04-24,Colorado Rockies,Kansas City Royals,Kauffman Stadium,1,7,4
5.478000000000009,5.390000000000001,5.609999999999999,3.460000000000001,20.03,0.1979261800054139,49.284000000000006,43.806,51.1,45.71,46.56,40.95,20.5,14.2,42.44,38.98,69.2,49.17,0.5602,0.3622,0.556,0.296,1,0.95,4.5,4.5,0.0,0.0,778195,2025-04-24,Colorado Rockies,Kansas City Royals,Kauffman Stadium,1,6,2
-8.236000000000004,-6.799999999999997,-10.39,-6.339999999999996,-4.820000000000007,-0.09107353194214507,61.763999999999996,70.0,57.58,64.38,68.04,78.43,22.0,138.0,40.31,46.65,67.41,72.23,0.4961,0.5871,0.519,0.568,1,0.92,4.5,4.5,0.0,0.0,778194,2025-04-24,Milwaukee Brewers,San Francisco Giants,Oracle Park,1,6,5
32.980000000000004,22.759999999999998,48.31,-15.910000000000004,-5.510000000000005,-0.12001022113082949,68.256,35.275999999999996,63.5,40.74,75.39,27.08,29.0,17.4,35.69,51.6,63.69,69.2,0.4335,0.5535,0.469,0.58,1,1.0,4.5,4.5,0.0,0.0,778193,2025-04-24,Baltimore Orioles,Washington Nationals,Nationals Park,0,1,2
31.852000000000004,13.700000000000003,59.08,-0.3500000000000014,-3.3799999999999955,-0.05436323644838065,66.512,34.66,54.74,41.04,84.17,25.09,21.2,16.3,35.35,35.7,61.34,64.72,0.3975,0.4519,0.395,0.457,1,0.97,4.5,4.5,0.0,0.0,778191,2025-04-24,Pittsburgh Pirates,Los Angeles Angels,Angel Stadium,1,4,3
-26.312000000000005,-20.0,-35.78000000000001,24.42,-11.29,0.09595922999512824,50.693999999999996,77.006,48.41,68.41,54.12,89.9,21.1,20.2,57.07,32.65,60.23,71.52,0.5534,0.4575,0.543,0.469,1,1.03,4.5,4.5,0.0,0.0,778188,2025-04-24,Tampa Bay Rays,Arizona Diamondbacks,Chase Field,0,4,7
-3.255999999999993,0.480000000000004,-8.859999999999992,-0.4200000000000017,-3.059999999999995,-0.04286181456767485,57.106,60.361999999999995,55.35,54.87,59.74,68.6,34.0,21.2,39.32,39.74,62.1,65.16,0.4218,0.4646,0.469,0.42,1,1.0,4.5,4.5,0.0,0.0,778192,2025-04-24,Texas Rangers,Athletics,Sutter Health Park,1,4,3
11.224000000000004,12.560000000000002,9.219999999999999,-5.909999999999997,-1.9299999999999926,-0.027171861252281215,74.012,62.788,69.06,56.5,81.44,72.22,12.5,19.2,43.25,49.16,68.04,69.97,0.5436,0.5707,0.543,0.506,1,1.04,4.5,4.5,0.0,0.0,778182,2025-04-25,Philadelphia Phillies,Chicago Cubs,Wrigley Field,1,4,0
-8.780000000000001,-5.400000000000006,-13.849999999999994,-12.39,-4.490000000000009,-0.11081115639123917,62.416,71.196,57.3,62.7,70.09,83.94,29.1,22.2,35.69,48.08,63.69,68.18,0.4335,0.5443,0.469,0.531,1,1.0,4.5,4.5,0.0,0.0,778183,2025-04-25,New York Mets,Washington Nationals,Nationals Park,1,5,4
-8.748000000000005,-3.020000000000003,-17.340000000000003,17.089999999999996,7.170000000000002,0.1365020323000063,39.512,48.260000000000005,43.58,46.6,33.41,50.75,20.2,28.2,56.86,39.77,71.34,64.17,0.59,0.4535,0.543,0.432,1,1.04,4.5,4.5,0.0,0.0,778185,2025-04-25,Toronto Blue Jays,New York Yankees,Yankee Stadium,0,2,4
-14.124000000000002,-12.340000000000003,-16.799999999999997,-4.310000000000002,-1.509999999999991,0.000430315230888767,52.79,66.914,49.43,61.77,57.83,74.63,28.6,23.0,42.44,46.75,69.2,70.71,0.5602,0.5597,0.556,0.525,1,0.95,4.5,4.5,0.0,0.0,778187,2025-04-25,Houston Astros,Kansas City Royals,Kauffman Stadium,1,2,0
25.743999999999993,18.740000000000002,36.25,9.309999999999995,7.409999999999997,0.10682146803780868,73.332,47.588,67.48,48.74,82.11,45.86,16.2,20.0,44.66,35.35,68.75,61.34,0.5043,0.3975,0.531,0.383,1,0.97,4.5,4.5,0.0,0.0,778186,2025-04-25,Los Angeles Angels,Minnesota Twins,Target Field,1,11,4
9.348000000000006,11.120000000000005,6.689999999999998,-7.189999999999998,-5.410000000000011,-0.11801861778108941,69.156,59.808,66.04,54.92,73.83,67.14,24.3,20.4,39.46,46.65,66.82,72.23,0.4691,0.5871,0.543,0.568,1,0.98,4.5,4.5,0.0,0.0,778184,2025-04-25,Milwaukee Brewers,St. Louis Cardinals,Busch Stadium,1,3,2
-5.23599999999999,8.399999999999999,-25.68999999999999,-0.7700000000000031,-19.269999999999996,-0.14103492516290733,55.852000000000004,61.087999999999994,61.0,52.6,48.13,73.82,25.3,138.0,38.98,39.75,49.17,68.44,0.3622,0.5033,0.457,0.469,1,1.3,4.5,4.5,0.0,0.0,778181,2025-04-25,Cincinnati Reds,Colorado Rockies,Coors Field,0,7,8
3.9279999999999973,-1.3000000000000043,11.770000000000003,15.810000000000002,-1.1299999999999955,0.10061986209106127,65.654,61.726,59.55,60.85,74.81,63.04,26.6,22.1,48.46,32.65,70.39,71.52,0.5581,0.4575,0.556,0.469,1,0.93,4.5,4.5,0.0,0.0,778172,2025-04-25,Tampa Bay Rays,San Diego Padres,Petco Park,0,0,1
-3.6260000000000048,-5.469999999999999,-0.8599999999999994,12.280000000000001,-13.979999999999997,-0.01398828409823949,46.47,50.096000000000004,46.79,52.26,45.99,46.85,26.4,22.4,57.07,44.79,60.23,74.21,0.5534,0.5674,0.543,0.531,1,1.03,4.5,4.5,0.0,0.0,778177,2025-04-25,Atlanta Braves,Arizona Diamondbacks,Chase Field,0,2,8
47.63600000000001,32.94,69.68,5.990000000000002,15.229999999999997,0.1735323540759306,75.638,28.002,68.69,35.75,86.06,16.38,26.4,17.1,39.63,33.64,73.52,58.29,0.5491,0.3756,0.605,0.395,1,0.95,4.5,4.5,0.0,0.0,778175,2025-04-25,Miami Marlins,Seattle Mariners,T-Mobile Park,0,4,8
15.239999999999995,3.0799999999999983,33.480000000000004,13.330000000000002,7.149999999999999,0.12529412617793317,60.263999999999996,45.024,55.14,52.06,67.95,34.47,32.2,8.1,39.32,25.99,62.1,54.95,0.4218,0.2965,0.469,0.222,1,1.0,4.5,4.5,0.0,0.0,778178,2025-04-25,Chicago White Sox,Athletics,Sutter Health Park,1,6,5
7.599999999999994,2.019999999999996,15.969999999999999,21.83,3.9000000000000057,0.14078150259932182,80.66799999999999,73.068,71.36,69.34,94.63,78.66,29.0,31.1,57.53,35.7,68.62,64.72,0.5927,0.4519,0.642,0.457,1,0.97,4.5,4.5,0.0,0.0,778176,2025-04-25,Pittsburgh Pirates,Los Angeles Dodgers,Dodger Stadium,0,0,3
-28.005999999999986,-23.369999999999997,-34.96,0.5700000000000003,2.25,0.03142979803421342,44.7,72.70599999999999,46.1,69.47,42.6,77.56,23.5,30.2,40.31,39.74,67.41,65.16,0.4961,0.4646,0.519,0.42,1,0.92,4.5,4.5,0.0,0.0,778171,2025-04-25,Texas Rangers,San Francisco Giants,Oracle Park,0,0,2
22.224000000000004,14.240000000000002,34.2,-2.969999999999999,8.950000000000003,0.05725483336402282,57.188,34.964,53.02,38.78,63.44,29.24,25.2,23.5,42.84,45.81,74.25,65.3,0.5597,0.5024,0.625,0.531,1,0.98,4.5,4.5,0.0,0.0,778179,2025-04-26,Boston Red Sox,Cleveland Guardians,Progressive Field,1,5,4
-12.377999999999993,-10.689999999999998,-14.909999999999997,-2.969999999999999,8.950000000000003,0.05725483336402282,47.0,59.37799999999999,45.0,55.69,50.0,64.91,0.0,27.2,42.84,45.81,74.25,65.3,0.5597,0.5024,0.625,0.531,1,0.98,4.5,4.5,0.0,0.0,778169,2025-04-26,Boston Red Sox,Cleveland Guardians,Progressive Field,0,3,7
35.419999999999995,23.36,53.510000000000005,-14.190000000000005,1.9699999999999989,-0.02583860285789419,65.076,29.656,58.38,35.02,75.12,21.61,23.4,4.0,37.41,51.6,71.17,69.2,0.5276,0.5535,0.531,0.58,1,0.96,4.5,4.5,0.0,0.0,778168,2025-04-26,Baltimore Orioles,Detroit Tigers,Comerica Park,1,4,3
-8.663999999999994,-18.819999999999993,6.57,-14.190000000000005,1.9699999999999989,-0.02583860285789419,45.446,54.10999999999999,50.53,69.35,37.82,31.25,98.1,78.2,37.41,51.6,71.17,69.2,0.5276,0.5535,0.531,0.58,1,0.96,4.5,4.5,0.0,0.0,778180,2025-04-26,Baltimore Orioles,Detroit Tigers,Comerica Park,1,6,2
-9.887999999999998,-2.259999999999998,-21.33,9.309999999999995,7.409999999999997,0.10682146803780868,50.792,60.68,50.38,52.64,51.41,72.74,18.3,29.1,44.66,35.35,68.75,61.34,0.5043,0.3975,0.531,0.383,1,0.97,4.5,4.5,0.0,0.0,778166,2025-04-26,Los Angeles Angels,Minnesota Twins,Target Field,1,5,1
9.433999999999997,10.730000000000004,7.489999999999995,-7.189999999999998,-5.410000000000011,-0.11801861778108941,69.598,60.164,64.31,53.58,77.53,70.04,29.0,14.0,39.46,46.65,66.82,72.23,0.4691,0.5871,0.543,0.568,1,0.98,4.5,4.5,0.0,0.0,778164,2025-04-26,Milwaukee Brewers,St. Louis Cardinals,Busch Stadium,1,6,5
-31.29,-21.729999999999997,-45.629999999999995,-0.7700000000000031,-19.269999999999996,-0.14103492516290733,36.772,68.062,45.04,66.77,24.37,70.0,23.4,30.2,38.98,39.75,49.17,68.44,0.3622,0.5033,0.457,0.469,1,1.3,4.5,4.5,0.0,0.0,778161,2025-04-26,Cincinnati Reds,Colorado Rockies,Coors Field,0,4,6
-12.53799999999999,-8.949999999999996,-17.919999999999995,-12.39,-4.490000000000009,-0.11081115639123917,52.208000000000006,64.746,48.52,57.47,57.74,75.66,13.1,24.5,35.69,48.08,63.69,68.18,0.4335,0.5443,0.469,0.531,1,1.0,4.5,4.5,0.0,0.0,778173,2025-04-26,New York Mets,Washington Nationals,Nationals Park,0,0,2
-20.71399999999999,-14.57,-29.929999999999993,0.5700000000000003,2.25,0.03142979803421342,50.88,71.594,46.74,61.31,57.09,87.02,24.1,26.2,40.31,39.74,67.41,65.16,0.4961,0.4646,0.519,0.42,1,0.92,4.5,4.5,0.0,0.0,778159,2025-04-26,Texas Rangers,San Francisco Giants,Oracle Park,1,3,2
-23.232,-19.239999999999995,-29.22,-5.909999999999997,-1.9299999999999926,-0.027171861252281215,50.858000000000004,74.09,47.97,67.21,55.19,84.41,21.2,30.1,43.25,49.16,68.04,69.97,0.5436,0.5707,0.543,0.506,1,1.04,4.5,4.5,0.0,0.0,778174,2025-04-26,Philadelphia Phillies,Chicago Cubs,Wrigley Field,0,4,10
-5.669999999999995,-8.130000000000003,-1.9799999999999969,13.330000000000002,7.149999999999999,0.12529412617793317,40.910000000000004,46.58,43.93,52.06,36.38,38.36,22.1,8.1,39.32,25.99,62.1,54.95,0.4218,0.2965,0.469,0.222,1,1.0,4.5,4.5,0.0,0.0,778165,2025-04-26,Chicago White Sox,Athletics,Sutter Health Park,0,3,10
3.0020000000000095,-1.269999999999996,9.409999999999997,-4.310000000000002,-1.509999999999991,0.000430315230888767,54.162000000000006,51.16,52.27,53.54,57.0,47.59,24.6,28.0,42.44,46.75,69.2,70.71,0.5602,0.5597,0.556,0.525,1,0.95,4.5,4.5,0.0,0.0,778167,2025-04-26,Houston Astros,Kansas City Royals,Kauffman Stadium,1,2,0
-11.292000000000002,-2.3599999999999994,-24.689999999999998,12.280000000000001,-13.979999999999997,-0.01398828409823949,50.019999999999996,61.312,50.18,52.54,49.78,74.47,25.5,21.4,57.07,44.79,60.23,74.21,0.5534,0.5674,0.543,0.531,1,1.03,4.5,4.5,0.0,0.0,778162,2025-04-26,Atlanta Braves,Arizona Diamondbacks,Chase Field,0,7,8
-2.7020000000000053,2.5900000000000034,-10.64,15.810000000000002,-1.1299999999999955,0.10061986209106127,49.144,51.846000000000004,52.6,50.01,43.96,54.6,24.4,28.0,48.46,32.65,70.39,71.52,0.5581,0.4575,0.556,0.469,1,0.93,4.5,4.5,0.0,0.0,778160,2025-04-26,Tampa Bay Rays,San Diego Padres,Petco Park,0,1,4
1.0200000000000031,-2.780000000000001,6.719999999999999,21.83,3.9000000000000057,0.14078150259932182,50.864,49.843999999999994,48.98,51.76,53.69,46.97,19.2,27.3,57.53,35.7,68.62,64.72,0.5927,0.4519,0.642,0.457,1,0.97,4.5,4.5,0.0,0.0,778163,2025-04-26,Pittsburgh Pirates,Los Angeles Dodgers,Dodger Stadium,1,8,4
4.611999999999995,2.019999999999996,8.5,5.990000000000002,15.229999999999997,0.1735323540759306,47.839999999999996,43.228,49.08,47.06,45.98,37.48,26.1,24.0,39.63,33.64,73.52,58.29,0.5491,0.3756,0.605,0.395,1,0.95,4.5,4.5,0.0,0.0,778154,2025-04-26,Miami Marlins,Seattle Mariners,T-Mobile Park,1,14,0
-3.932000000000002,-1.9200000000000017,-6.950000000000003,-12.39,-4.490000000000009,-0.11081115639123917,67.338,71.27,59.55,61.47,79.02,85.97,32.1,24.2,35.69,48.08,63.69,68.18,0.4335,0.5443,0.469,0.531,1,1.0,4.5,4.5,0.0,0.0,778153,2025-04-27,New York Mets,Washington Nationals,Nationals Park,1,8,7
7.760000000000005,4.219999999999999,13.069999999999993,17.089999999999996,7.170000000000002,0.1365020323000063,73.196,65.43599999999999,65.52,61.3,84.71,71.64,29.8,31.1,56.86,39.77,71.34,64.17,0.59,0.4535,0.543,0.432,1,1.04,4.5,4.5,0.0,0.0,778156,2025-04-27,Toronto Blue Jays,New York Yankees,Yankee Stadium,1,11,2
-19.906000000000006,-5.710000000000001,-41.199999999999996,17.089999999999996,7.170000000000002,0.1365020323000063,54.19,74.096,62.73,68.44,41.38,82.58,85.1,27.5,56.86,39.77,71.34,64.17,0.59,0.4535,0.543,0.432,1,1.04,4.5,4.5,0.0,0.0,778170,2025-04-27,Toronto Blue Jays,New York Yankees,Yankee Stadium,1,5,1
0.28999999999999204,-1.4699999999999989,2.9299999999999926,-2.969999999999999,8.950000000000003,0.05725483336402282,62.071999999999996,61.782000000000004,53.92,55.39,74.3,71.37,19.7,162.1,42.84,45.81,74.25,65.3,0.5597,0.5024,0.625,0.531,1,0.98,4.5,4.5,0.0,0.0,778157,2025-04-27,Boston Red Sox,Cleveland Guardians,Progressive Field,0,3,13
30.794000000000004,19.129999999999995,48.290000000000006,-14.190000000000005,1.9699999999999989,-0.02583860285789419,69.644,38.85,64.44,45.31,77.45,29.16,28.2,23.6,37.41,51.6,71.17,69.2,0.5276,0.5535,0.531,0.58,1,0.96,4.5,4.5,0.0,0.0,778155,2025-04-27,Baltimore Orioles,Detroit Tigers,Comerica Park,1,7,0
21.266,14.29,31.730000000000004,9.309999999999995,7.409999999999997,0.10682146803780868,64.124,42.858,62.94,48.65,65.9,34.17,27.0,27.6,44.66,35.35,68.75,61.34,0.5043,0.3975,0.531,0.383,1,0.97,4.5,4.5,0.0,0.0,778144,2025-04-27,Los Angeles Angels,Minnesota Twins,Target Field,1,5,0
-3.710000000000022,-4.77000000000001,-2.1200000000000045,-4.310000000000002,-1.509999999999991,0.000430315230888767,73.34599999999999,77.05600000000001,64.99,69.76,85.88,88.0,30.3,31.0,42.44,46.75,69.2,70.71,0.5602,0.5597,0.556,0.525,1,0.95,4.5,4.5,0.0,0.0,778152,2025-04-27,Houston Astros,Kansas City Royals,Kauffman Stadium,0,3,7
-14.428000000000004,-10.260000000000005,-20.68,-7.189999999999998,-5.410000000000011,-0.11801861778108941,50.644,65.072,48.66,58.92,53.62,74.3,27.0,18.2,39.46,46.65,66.82,72.23,0.4691,0.5871,0.543,0.568,1,0.98,4.5,4.5,0.0,0.0,778150,2025-04-27,Milwaukee Brewers,St. Louis Cardinals,Busch Stadium,0,1,7
-29.692,-20.14,-44.019999999999996,-0.7700000000000031,-19.269999999999996,-0.14103492516290733,32.164,61.856,40.54,60.68,19.6,63.62,30.2,27.6,38.98,39.75,49.17,68.44,0.3622,0.5033,0.457,0.469,1,1.3,4.5,4.5,0.0,0.0,778148,2025-04-27,Cincinnati Reds,Colorado Rockies,Coors Field,0,1,8
-12.704000000000008,6.439999999999998,-41.42,0.5700000000000003,2.25,0.03142979803421342,42.245999999999995,54.95,46.87,40.43,35.31,76.73,27.1,35.2,40.31,39.74,67.41,65.16,0.4961,0.4646,0.519,0.42,1,0.92,4.5,4.5,0.0,0.0,778151,2025-04-27,Texas Rangers,San Francisco Giants,Oracle Park,1,3,2
-17.695999999999998,-2.0600000000000023,-41.15,13.330000000000002,7.149999999999999,0.12529412617793317,41.86,59.556,44.44,46.5,37.99,79.14,25.3,6.2,39.32,25.99,62.1,54.95,0.4218,0.2965,0.469,0.222,1,1.0,4.5,4.5,0.0,0.0,778149,2025-04-27,Chicago White Sox,Athletics,Sutter Health Park,1,3,2
6.713999999999999,3.0500000000000043,12.21,21.83,3.9000000000000057,0.14078150259932182,57.17,50.456,54.95,51.9,60.5,48.29,17.0,26.0,57.53,35.7,68.62,64.72,0.5927,0.4519,0.642,0.457,1,0.97,4.5,4.5,0.0,0.0,778145,2025-04-27,Pittsburgh Pirates,Los Angeles Dodgers,Dodger Stadium,1,9,2
-11.454,-4.469999999999999,-21.93,15.810000000000002,-1.1299999999999955,0.10061986209106127,36.326,47.78,44.71,49.18,23.75,45.68,22.2,29.0,48.46,32.65,70.39,71.52,0.5581,0.4575,0.556,0.469,1,0.93,4.5,4.5,0.0,0.0,778146,2025-04-27,Tampa Bay Rays,San Diego Padres,Petco Park,0,2,4
0.7620000000000005,-4.609999999999992,8.820000000000007,12.280000000000001,-13.979999999999997,-0.01398828409823949,67.428,66.666,61.1,65.71,76.92,68.1,29.2,31.2,57.07,44.79,60.23,74.21,0.5534,0.5674,0.543,0.531,1,1.03,4.5,4.5,0.0,0.0,778147,2025-04-27,Atlanta Braves,Arizona Diamondbacks,Chase Field,1,6,4
-30.23599999999999,-23.879999999999995,-39.769999999999996,5.990000000000002,15.229999999999997,0.1735323540759306,47.0,77.23599999999999,45.0,68.88,50.0,89.77,0.0,29.3,39.63,33.64,73.52,58.29,0.5491,0.3756,0.605,0.395,1,0.95,4.5,4.5,0.0,0.0,778136,2025-04-27,Miami Marlins,Seattle Mariners,T-Mobile Park,1,7,6
11.918,6.710000000000001,19.729999999999997,-5.909999999999997,-1.9299999999999926,-0.027171861252281215,56.702,44.784,53.35,46.64,61.73,42.0,26.2,27.3,43.25,49.16,68.04,69.97,0.5436,0.5707,0.543,0.506,1,1.04,4.5,4.5,0.0,0.0,778158,2025-04-27,Philadelphia Phillies,Chicago Cubs,Wrigley Field,0,1,3
-11.282000000000004,-4.729999999999997,-21.11,-12.39,-4.490000000000009,-0.11081115639123917,49.854,61.136,50.57,55.3,48.78,69.89,24.2,25.3,35.69,48.08,63.69,68.18,0.4335,0.5443,0.469,0.531,1,1.0,4.5,4.5,0.0,0.0,778138,2025-04-28,New York Mets,Washington Nationals,Nationals Park,0,5,19
7.261999999999993,0.6499999999999986,17.18,-1.8199999999999932,5.5,0.05536166077245419,55.278,48.016000000000005,51.11,50.46,61.53,44.35,25.3,24.3,42.84,44.66,74.25,68.75,0.5597,0.5043,0.625,0.481,1,0.98,4.5,4.5,0.0,0.0,778139,2025-04-28,Minnesota Twins,Cleveland Guardians,Progressive Field,0,1,11
-1.0919999999999916,-0.7999999999999972,-1.5300000000000011,-5.259999999999998,-2.1400000000000006,-0.03654283829016436,52.126000000000005,53.217999999999996,50.75,51.55,54.19,55.72,27.3,20.2,51.6,56.86,69.2,71.34,0.5535,0.59,0.543,0.617,1,1.02,4.5,4.5,0.0,0.0,778140,2025-04-28,New York Yankees,Baltimore Orioles,Oriole Park at Camden Yards,1,4,3
-1.632000000000005,-1.759999999999998,-1.4399999999999977,0.28999999999999915,1.6200000000000045,0.03417323939079969,48.056,49.688,48.22,49.98,47.81,49.25,24.8,26.2,39.75,39.46,68.44,66.82,0.5033,0.4691,0.481,0.481,1,1.12,4.5,4.5,0.0,0.0,778141,2025-04-28,St. Louis Cardinals,Cincinnati Reds,Great American Ball Park,1,3,1
-10.965999999999994,-9.490000000000002,-13.18,0.4200000000000017,3.059999999999995,0.04286181456767485,51.438,62.403999999999996,48.85,58.34,55.32,68.5,14.1,27.3,39.74,39.32,65.16,62.1,0.4646,0.4218,0.543,0.383,1,1.06,4.5,4.5,0.0,0.0,778143,2025-04-28,Athletics,Texas Rangers,Globe Life Field,0,1,2
-27.089999999999996,-15.469999999999999,-44.52,9.340000000000003,-0.46000000000000796,0.032121422312211156,43.038000000000004,70.128,46.63,62.1,37.65,82.17,22.4,25.7,46.75,37.41,70.71,71.17,0.5597,0.5276,0.568,0.531,1,0.96,4.5,4.5,0.0,0.0,778142,2025-04-28,Detroit Tigers,Houston Astros,Daikin Park,1,8,5
3.6060000000000016,6.630000000000003,-0.9299999999999997,-5.810000000000002,-25.039999999999992,-0.20516189595845008,47.298,43.692,50.85,44.22,41.97,42.9,25.2,21.0,38.98,44.79,49.17,74.21,0.3622,0.5674,0.457,0.531,1,1.3,4.5,4.5,0.0,0.0,778137,2025-04-28,Atlanta Braves,Colorado Rockies,Coors Field,0,3,6
10.527999999999992,10.259999999999998,10.93,23.89,10.330000000000005,0.2170943560154569,56.727999999999994,46.2,56.12,45.86,57.64,46.71,22.0,14.2,57.53,33.64,68.62,58.29,0.5927,0.3756,0.642,0.395,1,0.97,4.5,4.5,0.0,0.0,778132,2025-04-28,Miami Marlins,Los Angeles Dodgers,Dodger Stadium,1,7,6
1.2819999999999965,1.0499999999999972,1.6300000000000026,-1.8199999999999932,5.5,0.05536166077245419,42.33,41.048,41.87,40.82,43.02,41.39,24.6,22.1,42.84,44.66,74.25,68.75,0.5597,0.5043,0.625,0.481,1,0.98,4.5,4.5,0.0,0.0,778129,2025-04-29,Minnesota Twins,Cleveland Guardians,Progressive Field,1,2,1
-8.86399999999999,-2.9200000000000017,-17.78,-5.259999999999998,-2.1400000000000006,-0.03654283829016436,56.634,65.49799999999999,53.41,56.33,61.47,79.25,169.2,35.3,51.6,56.86,69.2,71.34,0.5535,0.59,0.543,0.617,1,1.02,4.5,4.5,0.0,0.0,778133,2025-04-29,New York Yankees,Baltimore Orioles,Oriole Park at Camden Yards,0,3,15
20.177999999999997,15.550000000000004,27.120000000000005,-7.549999999999997,-3.3200000000000074,-0.09167770830354521,76.458,56.28,68.81,53.26,87.93,60.81,31.1,33.3,35.7,43.25,64.72,68.04,0.4519,0.5436,0.481,0.481,1,0.96,4.5,4.5,0.0,0.0,778135,2025-04-29,Chicago Cubs,Pittsburgh Pirates,PNC Park,0,0,9
0.686000000000007,-0.28999999999999204,2.1500000000000057,13.469999999999999,6.280000000000001,0.13727561016276046,68.398,67.71199999999999,64.79,65.08,73.81,71.66,37.1,35.0,49.16,35.69,69.97,63.69,0.5707,0.4335,0.667,0.407,1,1.05,4.5,4.5,0.0,0.0,778131,2025-04-29,Washington Nationals,Philadelphia Phillies,Citizens Bank Park,1,7,6
-3.0720000000000027,-1.5799999999999983,-5.310000000000002,-9.79,2.319999999999993,-0.10271179814033154,50.158,53.230000000000004,49.71,51.29,50.83,56.14,28.1,26.5,32.65,42.44,71.52,69.2,0.4575,0.5602,0.519,0.506,1,1.0,4.5,4.5,0.0,0.0,778128,2025-04-29,Kansas City Royals,Tampa Bay Rays,George M. Steinbrenner Field,0,1,3
-16.460000000000008,-10.719999999999999,-25.069999999999993,-6.039999999999999,-1.1299999999999955,-0.048940072483805885,55.91,72.37,52.31,63.03,61.31,86.38,26.5,36.3,39.77,45.81,64.17,65.3,0.4535,0.5024,0.481,0.531,1,1.03,4.5,4.5,0.0,0.0,778127,2025-04-29,Boston Red Sox,Toronto Blue Jays,Rogers Centre,0,2,10
-0.9459999999999908,-1.75,0.2600000000000051,-8.990000000000002,7.95000000000001,-0.00915963127959274,60.93600000000001,61.882,57.5,59.25,66.09,65.83,26.4,27.5,48.08,57.07,68.18,60.23,0.5443,0.5534,0.568,0.556,1,0.98,4.5,4.5,0.0,0.0,778130,2025-04-29,Arizona Diamondbacks,New York Mets,Citi Field,1,8,3
-38.17000000000001,-19.39,-66.34,-20.66,-17.28,-0.2906592707219665,29.582,67.75200000000001,41.45,60.84,11.78,78.12,13.5,33.1,25.99,46.65,54.95,72.23,0.2965,0.5871,0.284,0.568,1,1.0,4.5,4.5,0.0,0.0,778125,2025-04-29,Milwaukee Brewers,Chicago White Sox,Rate Field,0,2,7
